"name"	"country_code"	"2010-2015"	"2015-2020"	"2020-2025"	"2025-2030"	"2030-2035"	"2035-2040"	"2040-2045"	"2045-2050"	"2050-2055"	"2055-2060"	"2060-2065"	"2065-2070"	"2070-2075"	"2075-2080"	"2080-2085"	"2085-2090"	"2090-2095"	"2095-2100"
"France"	250	78.46	79.34	80.17	80.85	81.4	81.93	82.47	82.99	83.51	84.02	84.53	85.04	85.54	86.05	86.54	87.04	87.54	88.03
"Germany"	276	78.19	79.1	79.94	80.63	81.18	81.72	82.25	82.78	83.3	83.82	84.33	84.84	85.34	85.84	86.34	86.84	87.34	87.83
"Luxembourg"	442	77.61	78.58	79.47	80.18	80.75	81.3	81.85	82.4	82.91	83.43	83.95	84.46	84.97	85.47	85.98	86.47	86.96	87.45
"Netherlands"	528	78.85	79.44	80.02	80.58	81.13	81.67	82.21	82.73	83.25	83.77	84.28	84.79	85.3	85.8	86.3	86.8	87.29	87.79
"Switzerland"	756	80.17	80.95	81.71	82.34	82.86	83.38	83.9	84.41	84.92	85.42	85.92	86.42	86.92	87.42	87.91	88.41	88.9	89.39
"LATIN AMERICA AND THE CARIBBEAN"	904	71.6	72.6	73.48	74.3	75.08	75.77	76.41	77.01	77.59	78.14	78.68	79.19	79.68	80.16	80.63	81.08	81.51	81.95
"Caribbean"	915	70.31	71.17	72.04	72.88	73.68	74.42	75.08	75.68	76.25	76.78	77.29	77.79	78.29	78.78	79.25	79.72	80.18	80.63
"Aruba"	533	72.99	73.65	74.28	74.95	75.64	76.3	76.93	77.53	78.1	78.66	79.19	79.71	80.22	80.71	81.2	81.67	82.14	82.6
"Bahamas"	44	72.72	74.18	75.01	75.77	76.32	76.84	77.62	78.06	78.71	79.36	79.82	80.35	80.94	81.46	82.06	82.69	83.29	83.83
"Barbados"	52	73.91	74.68	75.39	76.06	76.7	77.31	77.89	78.45	78.99	79.52	80.03	80.53	81.02	81.5	81.97	82.43	82.88	83.33
"Cuba"	192	77.38	78.03	78.59	79.13	79.67	80.12	80.52	80.88	81.26	81.64	82	82.37	82.72	83.07	83.41	83.75	84.1	84.43
"Dominican Republic"	214	71.16	72.14	72.95	73.64	74.28	74.93	75.59	76.22	76.86	77.47	78.05	78.6	79.15	79.67	80.17	80.67	81.15	81.61
"Grenada"	308	74.49	75.22	75.9	76.55	77.16	77.75	78.31	78.86	79.39	79.9	80.41	80.9	81.38	81.85	82.31	82.77	83.22	83.67
"Guadeloupe"	312	76.11	76.79	77.42	78.05	78.69	79.3	79.89	80.48	81.05	81.62	82.18	82.73	83.29	83.84	84.37	84.91	85.43	85.95
"Haiti"	332	61.13	62.3	63.64	65.02	66.41	67.67	68.78	69.78	70.7	71.55	72.34	73.08	73.76	74.41	75.03	75.64	76.23	76.78
"Jamaica"	388	70.93	71.64	72.35	73.11	73.82	74.58	75.29	75.97	76.6	77.23	77.87	78.49	79.08	79.68	80.23	80.78	81.36	81.89
"Martinique"	474	77.29	77.87	78.43	78.97	79.49	80	80.5	80.99	81.45	81.92	82.38	82.84	83.28	83.73	84.17	84.6	85.03	85.46
"Netherlands Antilles"	530	73.51	74.3	75.04	75.73	76.38	77	77.58	78.15	78.63	79.06	79.46	79.87	80.28	80.67	81.05	81.41	81.78	82.14
"Puerto Rico"	630	75.38	76.06	76.69	77.29	77.87	78.43	78.97	79.5	80	80.51	81.01	81.49	81.96	82.42	82.87	83.32	83.76	84.2
"Saint Lucia"	662	72.2	72.91	73.56	74.27	75.02	75.71	76.36	76.98	77.58	78.15	78.7	79.24	79.75	80.26	80.75	81.23	81.71	82.18
"Saint Vincent and the Grenadines"	670	70.49	71.32	72.1	72.82	73.49	74.13	74.73	75.3	75.85	76.37	76.87	77.35	77.82	78.27	78.71	79.13	79.55	79.95
"Trinidad and Tobago"	780	66.88	68.06	69.22	70.19	70.97	71.72	72.46	73.13	73.99	74.6	75.17	75.71	76.23	76.73	77.24	77.69	78.16	78.6
"United States Virgin Islands"	850	76.52	77.14	77.73	78.3	78.84	79.37	79.89	80.39	80.88	81.36	81.83	82.3	82.75	83.21	83.65	84.09	84.53	84.96
"Central America"	916	73.62	74.45	75.18	75.87	76.51	77.11	77.68	78.21	78.73	79.24	79.73	80.22	80.69	81.15	81.61	82.07	82.5	82.94
"Belize"	84	74.89	76.18	76.44	76.85	77.21	77.46	78	78.4	78.94	79.46	79.98	80.58	81.09	81.47	81.82	82.15	82.49	82.89
"Costa Rica"	188	77.12	77.74	78.29	78.85	79.38	79.88	80.38	80.87	81.35	81.84	82.31	82.78	83.24	83.69	84.15	84.59	85.03	85.46
"El Salvador"	222	67.67	68.74	69.72	70.63	71.45	72.21	72.93	73.6	74.21	74.81	75.38	75.92	76.43	76.95	77.42	77.89	78.32	78.76
"Guatemala"	320	67.96	69.03	69.99	70.85	71.65	72.5	73.39	74.19	74.94	75.65	76.32	76.96	77.57	78.16	78.72	79.26	79.77	80.28
"Honduras"	340	71.29	72.22	73.02	73.76	74.42	75.11	75.81	76.47	77.09	77.68	78.25	78.8	79.32	79.84	80.34	80.83	81.29	81.75
"Mexico"	484	74.83	75.66	76.4	77.1	77.77	78.38	78.93	79.46	79.98	80.48	80.97	81.46	81.92	82.38	82.83	83.29	83.73	84.17
"Nicaragua"	558	71.38	72.39	73.29	74.1	74.86	75.57	76.23	76.86	77.47	78.05	78.62	79.16	79.68	80.18	80.68	81.17	81.65	82.1
"Panama"	591	73.87	74.66	75.39	76.1	76.75	77.38	77.98	78.56	79.12	79.66	80.18	80.69	81.18	81.67	82.14	82.61	83.06	83.51
"South America"	931	71.02	72.07	72.99	73.85	74.66	75.37	76.04	76.65	77.24	77.81	78.35	78.86	79.36	79.84	80.3	80.75	81.18	81.6
"Argentina"	32	72.36	73.16	73.84	74.53	75.28	75.95	76.59	77.22	77.8	78.37	78.91	79.42	79.94	80.44	80.93	81.41	81.88	82.34
"Bolivia (Plurinational State of)"	68	64.78	66.59	68.26	69.67	70.9	71.98	72.96	73.84	74.64	75.37	76.06	76.72	77.33	77.92	78.49	79.01	79.54	80.05
"Brazil"	76	70.65	71.81	72.81	73.72	74.53	75.21	75.85	76.42	76.98	77.53	78.04	78.54	79.03	79.5	79.93	80.36	80.79	81.19
"Chile"	152	76.23	76.86	77.47	78.04	78.59	79.08	79.5	79.9	80.3	80.69	81.07	81.43	81.8	82.16	82.52	82.87	83.22	83.57
"Colombia"	170	70.38	71.25	72.02	72.85	73.68	74.46	75.19	75.87	76.52	77.13	77.72	78.29	78.84	79.37	79.88	80.38	80.88	81.36
"Ecuador"	218	73.01	73.88	74.68	75.41	76.11	76.77	77.39	77.98	78.56	79.1	79.64	80.15	80.66	81.15	81.63	82.09	82.56	83.01
"French Guiana"	254	73.42	74.22	74.97	75.66	76.32	76.95	77.55	78.12	78.67	79.21	79.73	80.23	80.73	81.21	81.68	82.15	82.61	83.06
"Guyana"	328	67.19	68.77	70.1	71.19	72.09	72.91	73.7	74.49	75.28	76	76.62	77.25	77.83	78.39	78.93	79.46	79.99	80.52
"Paraguay"	600	70.78	71.65	72.44	73.16	73.84	74.46	75.06	75.63	76.27	76.92	77.52	78.11	78.66	79.19	79.7	80.22	80.71	81.18
"Peru"	604	71.74	72.73	73.61	74.41	75.17	75.82	76.37	76.91	77.43	77.91	78.37	78.82	79.26	79.69	80.1	80.5	80.89	81.28
"Suriname"	740	67.81	68.96	70.02	70.86	71.58	72.26	72.99	73.7	74.42	75.16	75.84	76.51	77.12	77.68	78.28	78.83	79.35	79.85
"Uruguay"	858	73.68	74.58	75.38	76.15	76.86	77.5	78.08	78.63	79.16	79.69	80.19	80.7	81.19	81.68	82.14	82.6	83.06	83.51
"Venezuela (Bolivarian Republic of)"	862	71.78	72.59	73.32	74.01	74.64	75.31	75.98	76.62	77.24	77.83	78.4	78.94	79.47	79.99	80.49	80.98	81.46	81.93
"NORTHERN AMERICA"	905	76.44	77.13	77.78	78.41	79.01	79.6	80.17	80.74	81.28	81.82	82.35	82.87	83.4	83.9	84.42	84.92	85.43	85.93
"Canada"	124	78.85	79.44	80.02	80.58	81.13	81.67	82.21	82.74	83.26	83.77	84.29	84.79	85.3	85.8	86.3	86.8	87.3	87.79
"United States of America"	840	76.17	76.87	77.53	78.17	78.78	79.37	79.95	80.52	81.07	81.61	82.15	82.67	83.2	83.71	84.23	84.73	85.24	85.74
"OCEANIA"	909	75.46	76.51	77.35	78.04	78.67	79.27	79.83	80.35	80.84	81.3	81.73	82.14	82.55	82.96	83.37	83.79	84.22	84.65
"Australia/New Zealand"	927	79.71	80.51	81.18	81.72	82.26	82.79	83.31	83.83	84.34	84.85	85.35	85.85	86.35	86.86	87.35	87.85	88.35	88.84
"Australia"	36	79.87	80.67	81.33	81.87	82.4	82.93	83.45	83.96	84.47	84.98	85.48	85.98	86.48	86.98	87.48	87.97	88.47	88.96
"New Zealand"	554	78.87	79.71	80.4	80.96	81.5	82.04	82.57	83.09	83.61	84.12	84.63	85.14	85.64	86.14	86.64	87.14	87.63	88.13
"Melanesia"	928	62.73	64.25	65.65	66.95	68.15	69.23	70.21	71.1	71.93	72.68	73.38	74.04	74.66	75.25	75.81	76.35	76.86	77.35
"Fiji"	242	66.9	67.7	68.46	69.44	70.63	71.68	72.61	73.49	74.29	75.02	75.72	76.38	76.98	77.58	78.15	78.71	79.25	79.76
"New Caledonia"	540	73.79	74.65	75.43	76.16	76.79	77.38	77.96	78.53	79.07	79.58	80.08	80.59	81.08	81.56	82.02	82.49	82.94	83.37
"Papua New Guinea"	598	61.24	62.87	64.37	65.74	66.98	68.11	69.14	70.08	70.95	71.75	72.49	73.19	73.84	74.46	75.04	75.6	76.13	76.64
"Solomon Islands"	90	66.98	68.44	69.73	70.87	71.9	72.82	73.67	74.45	75.18	75.87	76.52	77.13	77.72	78.29	78.84	79.37	79.88	80.38
"Vanuatu"	548	69.51	70.69	71.72	72.66	73.52	74.31	75.04	75.71	76.37	76.99	77.59	78.17	78.72	79.25	79.75	80.26	80.75	81.23
"Micronesia"	954	70.94	71.9	72.78	73.66	74.52	75.29	75.99	76.62	77.21	77.76	78.3	78.83	79.35	79.86	80.35	80.83	81.29	81.75
"Guam"	316	74.14	74.89	75.59	76.25	76.88	77.48	78.06	78.61	79.15	79.67	80.18	80.67	81.16	81.63	82.1	82.56	83.01	83.46
"Micronesia (Fed. States of)"	583	68.33	69.05	69.74	70.64	71.68	72.63	73.49	74.29	75.03	75.72	76.38	77	77.59	78.17	78.72	79.25	79.77	80.27
"Polynesia"	957	71.35	72.34	73.21	74.01	74.77	75.48	76.15	76.78	77.38	77.91	78.4	78.87	79.34	79.79	80.23	80.66	81.08	81.48
"French Polynesia"	258	73.05	73.98	74.83	75.57	76.23	76.86	77.46	78.02	78.57	79.09	79.59	80.07	80.54	80.98	81.41	81.83	82.23	82.61
"Samoa"	882	69.89	71.02	72.03	72.94	73.78	74.55	75.27	75.95	76.6	77.21	77.8	78.36	78.91	79.43	79.95	80.45	80.94	81.42
"Tonga"	776	69.73	70.38	71	71.7	72.45	73.14	73.8	74.42	75.01	75.56	76.1	76.61	77.1	77.58	78.03	78.48	78.91	79.33
